,index,post_class,prob
224,MOZART AND HIS TIME,INTERMEDIATE ECONOMICS II,0.125
225,LIFE'S BEGINNINGS,INTERMEDIATE ECONOMICS II,0.1111111111111111
226,THE ENLIGHTENMENT,INTERMEDIATE ECONOMICS II,0.1111111111111111
227,FOCUS SEMINAR (TOPICS),INTERMEDIATE ECONOMICS II,0.125
228,INTRO TO SPANISH LIT I,INTERMEDIATE ECONOMICS II,0.14285714285714285
229,GLOBAL CULTURE,INTERMEDIATE ECONOMICS II,0.14285714285714285
244,INTERMEDIATE SPANISH,PROBABILITY/STAT INFER,0.10185185185185185
248,ELEMENTARY ITALIAN 1,PROBABILITY/STAT INFER,0.1111111111111111
260,ELEMENTARY SPANISH 2,PROBABILITY/STAT INFER,0.10526315789473684
261,PRINCIPLES OF COMP SCIENCE,PROBABILITY/STAT INFER,0.10344827586206896
267,ELEMENTARY ITALIAN 2,PROBABILITY/STAT INFER,0.125
269,LINEAR ALGEBRA & DIFF EQUATION,PROBABILITY/STAT INFER,0.10256410256410256
284,INTRO TO CULTURAL ANTHRO,PROBABILITY/STAT INFER,0.13333333333333333
290,CHEM/TECHNOL/SOCIETY,PROBABILITY/STAT INFER,0.10714285714285714
292,AMER POLITICAL SYSTEM,PROBABILITY/STAT INFER,0.13043478260869565
297,HST OF IMPRESSIONISM,PROBABILITY/STAT INFER,0.12
300,GENETICS AND MOLECULAR BIOLOGY,PROBABILITY/STAT INFER,0.13636363636363635
303,EUROPE TO 18TH CENTURY,PROBABILITY/STAT INFER,0.10526315789473684
311,LECTURES SPECIAL TOPICS,PROBABILITY/STAT INFER,0.13636363636363635
315,INTRO CONTEM LATIN AMER,PROBABILITY/STAT INFER,0.13333333333333333
316,QUANT POLITICAL ANALY I,PROBABILITY/STAT INFER,0.125
318,SPECIAL TOPICS LANG/LIT (TOP),PROBABILITY/STAT INFER,0.125
324,WORLD OF THE GREEK THEATER,PROBABILITY/STAT INFER,0.1111111111111111
325,TAOISM/CHINESE RELIGION,PROBABILITY/STAT INFER,0.13333333333333333
327,INTRO TO MUSIC THEORY,PROBABILITY/STAT INFER,0.125
333,CULTURAL/LITERARY PERSP,PROBABILITY/STAT INFER,0.125
336,ELEMENTARY JAPANESE,PROBABILITY/STAT INFER,0.125
337,INTRODUCTION TO ORAL HISTORY,PROBABILITY/STAT INFER,0.11764705882352941
339,VIOLA,PROBABILITY/STAT INFER,0.125
341,CURRENT ISSUES (TOPICS),PROBABILITY/STAT INFER,0.13333333333333333
346,AIDS/EMERGING DISEASES,PROBABILITY/STAT INFER,0.11764705882352941
349,AMERICAN LIT: 1915-1960,PROBABILITY/STAT INFER,0.14285714285714285
351,LITERARY ANALYSIS,PROBABILITY/STAT INFER,0.125
355,ELEMENTARY FRENCH 1,PROBABILITY/STAT INFER,0.11764705882352941
357,INTRO BIOSTATISTICS,PROBABILITY/STAT INFER,0.16666666666666666
360,DISCUSS READINGS(TOPICS),PROBABILITY/STAT INFER,0.125
362,READINGS IN GENRE,PROBABILITY/STAT INFER,0.125
364,INTRODUCTION TO DANCE,PROBABILITY/STAT INFER,0.125
365,ACTING FOR THE CAMERA,PROBABILITY/STAT INFER,0.125
366,GENDER AND EVERYDAY LIFE,PROBABILITY/STAT INFER,0.125
368,AFRICAN AMERICAN HISTORY,PROBABILITY/STAT INFER,0.1111111111111111
370,MODERN AMERICAN LEGAL HISTORY,PROBABILITY/STAT INFER,0.125
373,INTRO TO ASTRONOMY,PROBABILITY/STAT INFER,0.1111111111111111
374,ELEMENTARY SPANISH 1,PROBABILITY/STAT INFER,0.125
377,TOPICS: SPANISH LINGUISTICS,PROBABILITY/STAT INFER,0.14285714285714285
384,INTERNATIONAL SECURITY,PROBABILITY/STAT INFER,0.125
385,CAMPAIGNS AND ELECTIONS,PROBABILITY/STAT INFER,0.1111111111111111
386,JAZZ DANCE II,PROBABILITY/STAT INFER,0.1111111111111111
387,DANTE IN TRANSLATION I,PROBABILITY/STAT INFER,0.14285714285714285
389,LAB CALC/FUNCTIONS II,PROBABILITY/STAT INFER,0.125
390,SEM MED/RENAISS ST (TOP),PROBABILITY/STAT INFER,0.125
391,PRIMATE SEXUALITY,PROBABILITY/STAT INFER,0.16666666666666666
392,TRADITIONS IN DOC STUDIES,PROBABILITY/STAT INFER,0.125
393,E EUR: MRKTS/MEDIA/MAFIA,PROBABILITY/STAT INFER,0.1111111111111111
394,FUNDAMENTALS OF PHYSICS,PROBABILITY/STAT INFER,0.1111111111111111
397,LAB CALC/FUNCTIONS I,PROBABILITY/STAT INFER,0.125
398,INTENSIVE ELEM SPANISH,PROBABILITY/STAT INFER,0.1111111111111111
399,CHRISTIANITY,PROBABILITY/STAT INFER,0.125
405,PHILOSOPHY OF MIND,PROBABILITY/STAT INFER,0.125
406,GREEK HISTORY,PROBABILITY/STAT INFER,0.25
407,SPECIAL TOPICS LANG/LIT,PROBABILITY/STAT INFER,0.125
413,MODERN LATIN AMERICA,PROBABILITY/STAT INFER,0.125
414,ADV GERMAN I: CULTURE/SOCIETY,PROBABILITY/STAT INFER,0.1111111111111111
417,INTRO TO POLITICAL PHILOSOPHY,PROBABILITY/STAT INFER,0.16666666666666666
419,SOCIAL PSYCHOLOGY,PROBABILITY/STAT INFER,0.125
420,INTERMEDIATE GERMAN I,PROBABILITY/STAT INFER,0.125
421,INTRO ELECTRIC CIRCUITS,PROBABILITY/STAT INFER,0.125
422,SP TOP GER LIT & CULTURE,PROBABILITY/STAT INFER,0.1111111111111111
423,ADVANCED KOREAN,PROBABILITY/STAT INFER,0.125
425,APPLICATIONS OF PHYSICS,PROBABILITY/STAT INFER,0.125
426,SHAKESPEARE AFTER 1600,PROBABILITY/STAT INFER,0.125
431,HST MODERN PHILOSOPHY,PROBABILITY/STAT INFER,0.1111111111111111
433,BEHIND THE VEIL: METHODS,PROBABILITY/STAT INFER,0.125
436,FOCUS SEM,PROBABILITY/STAT INFER,0.125
437,AMER DREAMS/AMER REALITIES,PROBABILITY/STAT INFER,0.14285714285714285
439,SEMINAR IN JAPANESE (TOPICS),PROBABILITY/STAT INFER,0.125
440,"MODERNISM, AVANT-GARDISM, ART",PROBABILITY/STAT INFER,0.1111111111111111
443,ETHICS IN MANAGEMENT,PROBABILITY/STAT INFER,0.16666666666666666
444,US LATINOS: IMMIGRATION/ADAPT,PROBABILITY/STAT INFER,0.16666666666666666
448,GENERAL MICROBIOLOGY,PROBABILITY/STAT INFER,0.125
452,WORLD RELIGIONS IN AMERICA,PROBABILITY/STAT INFER,0.1111111111111111
453,SHAKESPEARE BEFORE 1600,PROBABILITY/STAT INFER,0.1111111111111111
454,MOZART AND HIS TIME,PROBABILITY/STAT INFER,0.125
455,LIFE'S BEGINNINGS,PROBABILITY/STAT INFER,0.1111111111111111
457,FOCUS SEMINAR (TOPICS),PROBABILITY/STAT INFER,0.125
482,LINEAR ALGEBRA & APPLICA,INTERMEDIATE ECONOMICS III,0.10810810810810811
522,AMER POLITICAL SYSTEM,INTERMEDIATE ECONOMICS III,0.13043478260869565
527,HST OF IMPRESSIONISM,INTERMEDIATE ECONOMICS III,0.12
533,EUROPE TO 18TH CENTURY,INTERMEDIATE ECONOMICS III,0.10526315789473684
541,LECTURES SPECIAL TOPICS,INTERMEDIATE ECONOMICS III,0.13636363636363635
542,NATURE OF FREEDOM,INTERMEDIATE ECONOMICS III,0.13636363636363635
546,QUANT POLITICAL ANALY I,INTERMEDIATE ECONOMICS III,0.125
549,PROBLEMS IN PHIL OF SCIENCE,INTERMEDIATE ECONOMICS III,0.1111111111111111
557,INTRO TO MUSIC THEORY,INTERMEDIATE ECONOMICS III,0.125
558,OLD TESTAMENT/HEB BIBLE,INTERMEDIATE ECONOMICS III,0.10526315789473684
560,FIRST-YEAR SEMINAR,INTERMEDIATE ECONOMICS III,0.1111111111111111
562,ELEMENTARY LATIN,INTERMEDIATE ECONOMICS III,0.125
563,CULTURAL/LITERARY PERSP,INTERMEDIATE ECONOMICS III,0.125
566,ELEMENTARY JAPANESE,INTERMEDIATE ECONOMICS III,0.125
567,INTRODUCTION TO ORAL HISTORY,INTERMEDIATE ECONOMICS III,0.11764705882352941
571,CURRENT ISSUES (TOPICS),INTERMEDIATE ECONOMICS III,0.13333333333333333
573,CONTEM AMERICAN SOCIETY,INTERMEDIATE ECONOMICS III,0.125
577,ELEM DIFFERENTIAL EQUAT,INTERMEDIATE ECONOMICS III,0.13333333333333333
578,INTRO TO BIOMATERIALS,INTERMEDIATE ECONOMICS III,0.1111111111111111
580,ELEMENTARY KOREAN,INTERMEDIATE ECONOMICS III,0.125
581,LITERARY ANALYSIS,INTERMEDIATE ECONOMICS III,0.125
584,SPECIAL TOPICS WRITING,INTERMEDIATE ECONOMICS III,0.125
590,DISCUSS READINGS(TOPICS),INTERMEDIATE ECONOMICS III,0.125
591,THE AGE OF AUGUSTUS,INTERMEDIATE ECONOMICS III,0.125
592,READINGS IN GENRE,INTERMEDIATE ECONOMICS III,0.125
594,INTRODUCTION TO DANCE,INTERMEDIATE ECONOMICS III,0.125
595,ACTING FOR THE CAMERA,INTERMEDIATE ECONOMICS III,0.125
596,GENDER AND EVERYDAY LIFE,INTERMEDIATE ECONOMICS III,0.125
598,AFRICAN AMERICAN HISTORY,INTERMEDIATE ECONOMICS III,0.1111111111111111
599,GENETICS & SOCIETY,INTERMEDIATE ECONOMICS III,0.14285714285714285
602,OPTICS & MODERN PHYSICS,INTERMEDIATE ECONOMICS III,0.14285714285714285
604,ELEMENTARY SPANISH 1,INTERMEDIATE ECONOMICS III,0.125
607,TOPICS: SPANISH LINGUISTICS,INTERMEDIATE ECONOMICS III,0.14285714285714285
609,WORLD MILITARY HISTORY,INTERMEDIATE ECONOMICS III,0.125
613,PROJECTS,INTERMEDIATE ECONOMICS III,0.125
614,INTERNATIONAL SECURITY,INTERMEDIATE ECONOMICS III,0.125
615,CAMPAIGNS AND ELECTIONS,INTERMEDIATE ECONOMICS III,0.1111111111111111
618,INTRO ABSTRACT ALGEBRA,INTERMEDIATE ECONOMICS III,0.1111111111111111
619,LAB CALC/FUNCTIONS II,INTERMEDIATE ECONOMICS III,0.125
621,PRIMATE SEXUALITY,INTERMEDIATE ECONOMICS III,0.16666666666666666
622,TRADITIONS IN DOC STUDIES,INTERMEDIATE ECONOMICS III,0.125
625,DRAWING,INTERMEDIATE ECONOMICS III,0.125
627,LAB CALC/FUNCTIONS I,INTERMEDIATE ECONOMICS III,0.125
633,"MUSIC, SOUND, AND STYLE",INTERMEDIATE ECONOMICS III,0.1111111111111111
634,ANTHROPOLOGY OF LAW,INTERMEDIATE ECONOMICS III,0.125
635,PHILOSOPHY OF MIND,INTERMEDIATE ECONOMICS III,0.125
637,SPECIAL TOPICS LANG/LIT,INTERMEDIATE ECONOMICS III,0.125
638,RACE RELATIONS IN MODERN SOUTH,INTERMEDIATE ECONOMICS III,0.125
645,ORGANIZA/GLOBAL COMPETIT,INTERMEDIATE ECONOMICS III,0.125
647,INTRO TO POLITICAL PHILOSOPHY,INTERMEDIATE ECONOMICS III,0.16666666666666666
649,SOCIAL PSYCHOLOGY,INTERMEDIATE ECONOMICS III,0.125
650,INTERMEDIATE GERMAN I,INTERMEDIATE ECONOMICS III,0.125
651,INTRO ELECTRIC CIRCUITS,INTERMEDIATE ECONOMICS III,0.125
653,ADVANCED KOREAN,INTERMEDIATE ECONOMICS III,0.125
655,APPLICATIONS OF PHYSICS,INTERMEDIATE ECONOMICS III,0.125
656,SHAKESPEARE AFTER 1600,INTERMEDIATE ECONOMICS III,0.125
658,ADVANCED CALCULUS I,INTERMEDIATE ECONOMICS III,0.1111111111111111
661,HST MODERN PHILOSOPHY,INTERMEDIATE ECONOMICS III,0.1111111111111111
663,BEHIND THE VEIL: METHODS,INTERMEDIATE ECONOMICS III,0.125
669,SEMINAR IN JAPANESE (TOPICS),INTERMEDIATE ECONOMICS III,0.125
670,"MODERNISM, AVANT-GARDISM, ART",INTERMEDIATE ECONOMICS III,0.1111111111111111
671,ENTERPRISING LEADERSHIP,INTERMEDIATE ECONOMICS III,0.14285714285714285
673,ETHICS IN MANAGEMENT,INTERMEDIATE ECONOMICS III,0.16666666666666666
674,US LATINOS: IMMIGRATION/ADAPT,INTERMEDIATE ECONOMICS III,0.16666666666666666
675,ECOLOGY & EVOLUTION,INTERMEDIATE ECONOMICS III,0.14285714285714285
678,GENERAL MICROBIOLOGY,INTERMEDIATE ECONOMICS III,0.125
680,ENGINEERING INNOVATION,INTERMEDIATE ECONOMICS III,0.1111111111111111
685,LIFE'S BEGINNINGS,INTERMEDIATE ECONOMICS III,0.1111111111111111
686,THE ENLIGHTENMENT,INTERMEDIATE ECONOMICS III,0.1111111111111111
687,FOCUS SEMINAR (TOPICS),INTERMEDIATE ECONOMICS III,0.125
688,INTRO TO SPANISH LIT I,INTERMEDIATE ECONOMICS III,0.14285714285714285
689,GLOBAL CULTURE,INTERMEDIATE ECONOMICS III,0.14285714285714285
749,FOCUS PROGRAM SEM (TOP),INTERMEDIATE ECONOMICS I,0.1111111111111111
789,VOICE,INTERMEDIATE ECONOMICS I,0.1111111111111111
791,COGNITIVE PSYCHOLOGY,INTERMEDIATE ECONOMICS I,0.125
796,ELEMENTARY JAPANESE,INTERMEDIATE ECONOMICS I,0.125
798,RUSSIAN FICTION/FILM,INTERMEDIATE ECONOMICS I,0.125
799,VIOLA,INTERMEDIATE ECONOMICS I,0.125
803,CONTEM AMERICAN SOCIETY,INTERMEDIATE ECONOMICS I,0.125
804,ELEMENTARY RUSSIAN,INTERMEDIATE ECONOMICS I,0.125
805,ROMAN HISTORY,INTERMEDIATE ECONOMICS I,0.14285714285714285
806,AIDS/EMERGING DISEASES,INTERMEDIATE ECONOMICS I,0.11764705882352941
816,MAGIC/REL/SCI SINCE 1400,INTERMEDIATE ECONOMICS I,0.1111111111111111
817,INTRO BIOSTATISTICS,INTERMEDIATE ECONOMICS I,0.16666666666666666
827,RELIGIONS OF ASIA,INTERMEDIATE ECONOMICS I,0.16666666666666666
828,AFRICAN AMERICAN HISTORY,INTERMEDIATE ECONOMICS I,0.1111111111111111
831,"REASON, VIRTUE, AND RIGHTS",INTERMEDIATE ECONOMICS I,0.1111111111111111
833,INTRO TO ASTRONOMY,INTERMEDIATE ECONOMICS I,0.1111111111111111
834,ELEMENTARY SPANISH 1,INTERMEDIATE ECONOMICS I,0.125
838,EDUCATIONAL PSYCHOLOGY,INTERMEDIATE ECONOMICS I,0.125
839,WORLD MILITARY HISTORY,INTERMEDIATE ECONOMICS I,0.125
840,SELECTED TOPICS IN ECON (TOP),INTERMEDIATE ECONOMICS I,0.125
843,PROJECTS,INTERMEDIATE ECONOMICS I,0.125
856,CHINA ANTIQUITY TO 1400,INTERMEDIATE ECONOMICS I,0.16666666666666666
858,INTENSIVE ELEM SPANISH,INTERMEDIATE ECONOMICS I,0.1111111111111111
859,CHRISTIANITY,INTERMEDIATE ECONOMICS I,0.125
860,SEAPOWER & MARITIME AFF,INTERMEDIATE ECONOMICS I,0.125
862,CHINA AND THE WEST,INTERMEDIATE ECONOMICS I,0.1111111111111111
863,"MUSIC, SOUND, AND STYLE",INTERMEDIATE ECONOMICS I,0.1111111111111111
864,ANTHROPOLOGY OF LAW,INTERMEDIATE ECONOMICS I,0.125
868,RACE RELATIONS IN MODERN SOUTH,INTERMEDIATE ECONOMICS I,0.125
871,SP TOP SCIENCE/CULTURE,INTERMEDIATE ECONOMICS I,0.16666666666666666
873,MODERN LATIN AMERICA,INTERMEDIATE ECONOMICS I,0.125
874,ADV GERMAN I: CULTURE/SOCIETY,INTERMEDIATE ECONOMICS I,0.1111111111111111
876,BUSINESS GERMAN,INTERMEDIATE ECONOMICS I,0.1111111111111111
878,INTRO TO SPANISH LIT II,INTERMEDIATE ECONOMICS I,0.1111111111111111
881,INTRO ELECTRIC CIRCUITS,INTERMEDIATE ECONOMICS I,0.125
882,SP TOP GER LIT & CULTURE,INTERMEDIATE ECONOMICS I,0.1111111111111111
887,LITERACY/PHOTOGRAPHY,INTERMEDIATE ECONOMICS I,0.125
889,THE MAKING OF BARCELONA,INTERMEDIATE ECONOMICS I,0.1111111111111111
890,AMERICA: IDENT/EVERYDAY EXP,INTERMEDIATE ECONOMICS I,0.125
891,HST MODERN PHILOSOPHY,INTERMEDIATE ECONOMICS I,0.1111111111111111
894,CONTEM EUROPEAN ISSUES,INTERMEDIATE ECONOMICS I,0.125
896,FOCUS SEM,INTERMEDIATE ECONOMICS I,0.125
898,COMPARATIVE PSYCHOLOGY,INTERMEDIATE ECONOMICS I,0.125
907,CHINESE ECONOMY AND SOCIETY I,INTERMEDIATE ECONOMICS I,0.1111111111111111
912,WORLD RELIGIONS IN AMERICA,INTERMEDIATE ECONOMICS I,0.1111111111111111
913,SHAKESPEARE BEFORE 1600,INTERMEDIATE ECONOMICS I,0.1111111111111111
914,MOZART AND HIS TIME,INTERMEDIATE ECONOMICS I,0.125
915,LIFE'S BEGINNINGS,INTERMEDIATE ECONOMICS I,0.1111111111111111
918,INTRO TO SPANISH LIT I,INTERMEDIATE ECONOMICS I,0.14285714285714285
919,GLOBAL CULTURE,INTERMEDIATE ECONOMICS I,0.14285714285714285
1016,VISUAL RESEARCH/AMERICAN DREAM,CHEM/TECHNOL/SOCIETY,0.1111111111111111
1019,VOICE,CHEM/TECHNOL/SOCIETY,0.1111111111111111
1029,VIOLA,CHEM/TECHNOL/SOCIETY,0.125
1046,MAGIC/REL/SCI SINCE 1400,CHEM/TECHNOL/SOCIETY,0.1111111111111111
1060,MODERN AMERICAN LEGAL HISTORY,CHEM/TECHNOL/SOCIETY,0.125
1061,"REASON, VIRTUE, AND RIGHTS",CHEM/TECHNOL/SOCIETY,0.1111111111111111
1064,ELEMENTARY SPANISH 1,CHEM/TECHNOL/SOCIETY,0.125
1067,TOPICS: SPANISH LINGUISTICS,CHEM/TECHNOL/SOCIETY,0.14285714285714285
1074,INTERNATIONAL SECURITY,CHEM/TECHNOL/SOCIETY,0.125
1075,CAMPAIGNS AND ELECTIONS,CHEM/TECHNOL/SOCIETY,0.1111111111111111
1076,JAZZ DANCE II,CHEM/TECHNOL/SOCIETY,0.1111111111111111
1080,SEM MED/RENAISS ST (TOP),CHEM/TECHNOL/SOCIETY,0.125
1094,ANTHROPOLOGY OF LAW,CHEM/TECHNOL/SOCIETY,0.125
1104,ADV GERMAN I: CULTURE/SOCIETY,CHEM/TECHNOL/SOCIETY,0.1111111111111111
1106,BUSINESS GERMAN,CHEM/TECHNOL/SOCIETY,0.1111111111111111
1108,INTRO TO SPANISH LIT II,CHEM/TECHNOL/SOCIETY,0.1111111111111111
1112,SP TOP GER LIT & CULTURE,CHEM/TECHNOL/SOCIETY,0.1111111111111111
1113,ADVANCED KOREAN,CHEM/TECHNOL/SOCIETY,0.125
1119,THE MAKING OF BARCELONA,CHEM/TECHNOL/SOCIETY,0.1111111111111111
1121,HST MODERN PHILOSOPHY,CHEM/TECHNOL/SOCIETY,0.1111111111111111
1130,"MODERNISM, AVANT-GARDISM, ART",CHEM/TECHNOL/SOCIETY,0.1111111111111111
1144,MOZART AND HIS TIME,CHEM/TECHNOL/SOCIETY,0.125
1171,PRINCIPLES OF BIOLOGY,ORGANIC CHEMISTRY,0.14102564102564102
