,index,post_class,prob
12610,INTRO PHYSICAL OCEANOGRAPHY,DATA ANALY/STAT INFER,0.125
12636,ISSUES IN ARABIC LANG/LIT II,DATA ANALY/STAT INFER,0.125
12673,NORTH AMERICAN ISSUES (TOP),DATA ANALY/STAT INFER,0.14285714285714285
12696,CONTEMP JAPANESE VIS CULTURE,DATA ANALY/STAT INFER,0.25
12705,FRENCH & FRANCOPHONE PROSE,DATA ANALY/STAT INFER,0.1111111111111111
12707,"SPCL TPCS IN PEACE, WAR & DFNS",DATA ANALY/STAT INFER,0.1111111111111111
12722,THE CHALLENGES OF DEVELOPMENT,DATA ANALY/STAT INFER,0.14285714285714285
12736,MUSIC HISTORY IV,DATA ANALY/STAT INFER,0.125
12749,ANTHROPOLOGY and GH,DATA ANALY/STAT INFER,0.2
12762,CHORAL CONDUCTING,DATA ANALY/STAT INFER,0.2
12834,SPEC TOP IN SPC,DATA ANALY/STAT INFER,0.125
12848,LEGAL ISSUES - PERFORMING ARTS,DATA ANALY/STAT INFER,0.14285714285714285
12851,FEMINIST ART 1970S TO PRESENT,DATA ANALY/STAT INFER,0.1111111111111111
12863,FREE SPEECH: FRANCE-USA,DATA ANALY/STAT INFER,0.125
12885,LOCAL ISLAMS,DATA ANALY/STAT INFER,0.125
12910,ELEMENTARY KISWAHILI II,DATA ANALY/STAT INFER,0.2
12916,CITIES AND CITY LIFE IN ITALY,DATA ANALY/STAT INFER,0.125
12927,RENAISSANCE ARCHITECTURE,DATA ANALY/STAT INFER,0.125
13562,BIOMEDICAL MATERIALS,DATA STRUCTURES AND ALGORITHMS,0.125
13895,BIOPHOTONIC INSTRUMENTATION,DATA STRUCTURES AND ALGORITHMS,0.3333333333333333
14542,SPANISH CIVIL WAR,DATA STRUCTURES AND ALGORITHMS,0.11764705882352941
14730,TRAUMA AND MEMORY,DATA STRUCTURES AND ALGORITHMS,0.125
14930,SP TOP GREEK ARCHAEOLOGY,DATA STRUCTURES AND ALGORITHMS,0.14285714285714285
14990,COMPUTATIONAL SYSTEMS BIOLOGY,DATA STRUCTURES AND ALGORITHMS,0.14285714285714285
15108,NEUROPLASTICITY AND EXPERTISE,DATA STRUCTURES AND ALGORITHMS,0.125
15110,DOUBLE BASS,DATA STRUCTURES AND ALGORITHMS,0.14285714285714285
15150,SPECIAL TOPICS IN ECE,DATA STRUCTURES AND ALGORITHMS,0.125
15186,"TIME, SPACE AND FILM",DATA STRUCTURES AND ALGORITHMS,0.125
15214,NEW VENTURES 2,DATA STRUCTURES AND ALGORITHMS,0.1111111111111111
15234,CHINESE BUDDHIST ART,DATA STRUCTURES AND ALGORITHMS,0.14285714285714285
15244,RELIGIONS OF ASIA,DATA STRUCTURES AND ALGORITHMS,0.16666666666666666
15272,REVOLUTION NOVEL/NOVEL REVOL,DATA STRUCTURES AND ALGORITHMS,0.14285714285714285
15284,DEDUCT/ANALYTICAL APPROACHES,DATA STRUCTURES AND ALGORITHMS,0.14285714285714285
15302,LANGUAGE AND MIGRATION,DATA STRUCTURES AND ALGORITHMS,0.125
15323,MUSIC HISTORY IV,DATA STRUCTURES AND ALGORITHMS,0.125
15334,INTRO TO ITALIAN LIT I,DATA STRUCTURES AND ALGORITHMS,0.14285714285714285
15361,CREATIVE WRITING IN GERMAN,DATA STRUCTURES AND ALGORITHMS,0.14285714285714285
15418,WORLD WAR II/FRENCH FILM,DATA STRUCTURES AND ALGORITHMS,0.14285714285714285
15487,POLITICAL ECONOMY OF SE ASIA,DATA STRUCTURES AND ALGORITHMS,0.1111111111111111
17616,EGR SUST DES & GLBL COMM: STRL,ORD AND PRTL DIFF EQUATIONS,0.1111111111111111
17697,DOUBLE BASS,ORD AND PRTL DIFF EQUATIONS,0.14285714285714285
17801,NEW VENTURES 2,ORD AND PRTL DIFF EQUATIONS,0.1111111111111111
17844,"SCIENCE, ETHICS & DEMOCRACY",ORD AND PRTL DIFF EQUATIONS,0.125
17857,"MYTH, RITUAL, SYMBOL",ORD AND PRTL DIFF EQUATIONS,0.125
17967,ETHICS OF INFECTIOUS DISEASE,ORD AND PRTL DIFF EQUATIONS,0.125
19303,WIRELESS COMMUNICATIONS,COMPUTER ARCHITECTURE,0.1111111111111111
19716,SPANISH CIVIL WAR,COMPUTER ARCHITECTURE,0.11764705882352941
19904,TRAUMA AND MEMORY,COMPUTER ARCHITECTURE,0.125
20103,INTERMEDIATE DYNAMICS,COMPUTER ARCHITECTURE,0.14285714285714285
20263,ADVANCED MACHINE LEARNING,COMPUTER ARCHITECTURE,0.1111111111111111
20321,CURRENT ISSUES IN EVANTH,COMPUTER ARCHITECTURE,0.125
20324,SPECIAL TOPICS IN ECE,COMPUTER ARCHITECTURE,0.125
20338,INTRO TO WWW PROGRAMMING,COMPUTER ARCHITECTURE,0.125
20341,NUMERICAL ANALYSIS,COMPUTER ARCHITECTURE,0.1111111111111111
20345,GEOMETRIC ALGORITHMS,COMPUTER ARCHITECTURE,0.14285714285714285
20360,"TIME, SPACE AND FILM",COMPUTER ARCHITECTURE,0.125
20388,NEW VENTURES 2,COMPUTER ARCHITECTURE,0.1111111111111111
20458,DEDUCT/ANALYTICAL APPROACHES,COMPUTER ARCHITECTURE,0.14285714285714285
20459,PHILOSOPHY AND NEUROSCIENCE,COMPUTER ARCHITECTURE,0.125
20540,PARTNERING AND PARENTING,COMPUTER ARCHITECTURE,0.125
20560,STATISTICAL MECHANICS,COMPUTER ARCHITECTURE,0.125
20606,PLAYMAKING,COMPUTER ARCHITECTURE,0.1111111111111111
20608,GRAPHIC ASIA,COMPUTER ARCHITECTURE,0.125
20673,COMPUTATIONAL SOCIAL SCIENCE,COMPUTER ARCHITECTURE,0.1111111111111111
21039,BIOLOGY AND HUMAN DISEASE,ORGANIC CHEMISTRY,0.11299435028248588
22205,SILENT FILM,ORGANIC CHEMISTRY,0.10204081632653061
22360,ITALIAN POETRY,ORGANIC CHEMISTRY,0.14285714285714285
22370,PREDICTING POLITICS,ORGANIC CHEMISTRY,0.2857142857142857
22502,WOMEN'S STUDIES (ADV TOP),ORGANIC CHEMISTRY,0.125
22534,PHILOSOPHY OF LANGUAGE,ORGANIC CHEMISTRY,0.16666666666666666
22558,BEETHOVEN AND HIS TIME,ORGANIC CHEMISTRY,0.1111111111111111
22610,PERSPECTIVES ON DEVELOPMENT,ORGANIC CHEMISTRY,0.2
22859,FHI HUMANITIES LAB TUTORIAL,ORGANIC CHEMISTRY,0.1111111111111111
22927,SEM ROMANCE STUDIES (TOP),ORGANIC CHEMISTRY,0.125
22984,ISSUES IN ARABIC LANG/LIT II,ORGANIC CHEMISTRY,0.125
23003,CULTURES OF THE AFRI DIASPORA,ORGANIC CHEMISTRY,0.25
23099,GREEK PHILOSOPHY,ORGANIC CHEMISTRY,0.2857142857142857
23322,ENGINEERING INNOVATION,MECHANICS OF SOLIDS,0.11903614457831325
25374,HARPSICHORD,MECHANICS OF SOLIDS,0.16666666666666666
25458,DOUBLE BASS,MECHANICS OF SOLIDS,0.14285714285714285
25562,NEW VENTURES 2,MECHANICS OF SOLIDS,0.1111111111111111
25605,"SCIENCE, ETHICS & DEMOCRACY",MECHANICS OF SOLIDS,0.125
25618,"MYTH, RITUAL, SYMBOL",MECHANICS OF SOLIDS,0.125
25628,THE CLIMATE SYSTEM,MECHANICS OF SOLIDS,0.125
27041,CAP SEM: RUSSIA-USSR-RUSSIA,INTERMEDIATE MICROECONOMICS I,0.1111111111111111
27513,WATER COOP/CONFLICT,INTERMEDIATE MICROECONOMICS I,0.14285714285714285
27723,INTRODUCTION TO PRODUCTION,INTERMEDIATE MICROECONOMICS I,0.14285714285714285
27860,ENVIRONMENT AND CONFLICT,INTERMEDIATE MICROECONOMICS I,0.125
27874,CINEMA OF CONFLICT,INTERMEDIATE MICROECONOMICS I,0.1111111111111111
27894,ENG LIT ROMANTIC PERIOD,INTERMEDIATE MICROECONOMICS I,0.125
27904,MEMORY/DOC CINEMA LATIN AMER,INTERMEDIATE MICROECONOMICS I,0.13333333333333333
27973,INTENSIVE INTERMEDIATE GERMAN,INTERMEDIATE MICROECONOMICS I,0.125
28032,"POETRY, DESIRE AND RELIGION",INTERMEDIATE MICROECONOMICS I,0.1111111111111111
28104,ITALIAN BAROQUE ART,INTERMEDIATE MICROECONOMICS I,0.14285714285714285
28168,THE ART OF THE INTERVIEW,INTERMEDIATE MICROECONOMICS I,0.125
28185,ADVANCED LEVANTINE ARABIC,INTERMEDIATE MICROECONOMICS I,0.125
28187,THE SCIENTIFIC REVOLUTION,INTERMEDIATE MICROECONOMICS I,0.125
28195,NORTH AMERICAN ISSUES (TOP),INTERMEDIATE MICROECONOMICS I,0.14285714285714285
28254,GLOBAL ENVIR/POL NATURE,INTERMEDIATE MICROECONOMICS I,0.1111111111111111
28316,CLASSICS OF AM LIT: 1860-1915,INTERMEDIATE MICROECONOMICS I,0.125
28405,AUDIOVISUAL CULTURES,INTERMEDIATE MICROECONOMICS I,0.1111111111111111
28420,ISSUES IN KOREAN LANG/SOC II,INTERMEDIATE MICROECONOMICS I,0.1111111111111111
28711,INTRO TO PHYSIOLOGY,INTRO BIOCHEMISTRY I,0.11014492753623188
28939,RESEARCH INDEPENDENT STUDY 2,INTRO BIOCHEMISTRY I,0.10588235294117647
29030,CURRENT RESEARCH IN NEUROSCI,INTRO BIOCHEMISTRY I,0.25
29399,DEV AND STEM CELL BIO COLLOQ,INTRO BIOCHEMISTRY I,0.10909090909090909
29459,RESEARCH INDEPENDENT STUDY 3,INTRO BIOCHEMISTRY I,0.25
29670,CAPSTONE: GENOME SCI & POLICY,INTRO BIOCHEMISTRY I,0.25
29796,ENERGY TECHNOL ENVIRON IMPACTS,INTRO BIOCHEMISTRY I,0.125
29895,MICROBIAL ECOL/EVOL,INTRO BIOCHEMISTRY I,0.13636363636363635
29943,SEN PHYS/BHV MAR ANIMALS,INTRO BIOCHEMISTRY I,0.16129032258064516
29987,BIOGEOCHEMISTRY,INTRO BIOCHEMISTRY I,0.125
30091,PRINCIPLES OF NEUROIMMUNOLOGY,INTRO BIOCHEMISTRY I,0.14285714285714285
30141,MARINE MOLECULAR MICROBIOLOGY,INTRO BIOCHEMISTRY I,0.1111111111111111
30157,THEOR/PRAC TONAL MUS III,INTRO BIOCHEMISTRY I,0.1111111111111111
30168,ESSENTIALS PHARM/TOXICOL,INTRO BIOCHEMISTRY I,0.2
30298,PRIMATE DISEASE/GLOBAL HEALTH,INTRO BIOCHEMISTRY I,0.14285714285714285
30353,EARLY MODERN ST (TOP),INTRO BIOCHEMISTRY I,0.14285714285714285
30446,CHEKHOV,INTRO BIOCHEMISTRY I,0.16666666666666666
30501,POPULATION ECOL/PLANET CHANGE,INTRO BIOCHEMISTRY I,0.14285714285714285
30541,TROPICAL MEDICINE-COSTA RICA,INTRO BIOCHEMISTRY I,0.125
30591,RESEARCH PRACTICUM,INTRO BIOCHEMISTRY I,0.125
30644,PHYSICAL CHEMISTRY (TOP),INTRO BIOCHEMISTRY I,0.14285714285714285
30700,MEDIA THEORY,INTRO BIOCHEMISTRY I,0.25
30729,DUKE STUDY ABROAD - SP TOP,INTRO BIOCHEMISTRY I,0.125
30824,LANGUAGE AND MIGRATION,INTRO BIOCHEMISTRY I,0.125
30889,NEUROTOXICOLOGY,INTRO BIOCHEMISTRY I,0.125
30896,JEWISH LEGAL LITERATURE,INTRO BIOCHEMISTRY I,0.14285714285714285
30964,PROGRAM DESIGN/ANALY I,INTRO BIOCHEMISTRY I,0.16666666666666666
31033,STAT MTHDS/COMPUTATIONAL BIOLG,INTRO BIOCHEMISTRY I,0.14285714285714285
31671,BIOMEDICAL MATERIALS,PROBABILITY,0.125
32582,MICROWAVE ELECTRONIC CKT,PROBABILITY,0.2
32683,ENVIRONMENTAL TRANSPORT,PROBABILITY,0.1111111111111111
32905,ELEMENTARY ARABIC II,PROBABILITY,0.1111111111111111
32943,APP PART DIFF EQU & COMPX VAR,PROBABILITY,0.2
32956,INTRO APPLIED MATH,PROBABILITY,0.12
32966,SEM MED/RENAISS ST (TOP),PROBABILITY,0.1111111111111111
33039,SP TOP GREEK ARCHAEOLOGY,PROBABILITY,0.14285714285714285
33041,ADV DANCE COMPOSITION,PROBABILITY,0.125
33122,"POWER, ORDER AND LAW",PROBABILITY,0.125
33135,HARPSICHORD,PROBABILITY,0.16666666666666666
33220,INTRO TO CREATIVE NONFICTION,PROBABILITY,0.1111111111111111
33231,PHYSICAL CHEMISTRY (TOP),PROBABILITY,0.14285714285714285
33312,INTRO TO COMPUTER GRAPHICS,PROBABILITY,0.14285714285714285
33342,THE ART OF THE INTERVIEW,PROBABILITY,0.125
33343,CHINESE BUDDHIST ART,PROBABILITY,0.14285714285714285
33411,LANGUAGE AND MIGRATION,PROBABILITY,0.125
33415,U.S. POLICY IN MIDDLE EAST,PROBABILITY,0.125
33438,MOLIERE: PHENOM OF LAUGHTER,PROBABILITY,0.14285714285714285
33448,MODERN MIDDLE EAST & REC,PROBABILITY,0.14285714285714285
33495,STATISTICAL MECHANICS,PROBABILITY,0.125
33546,INTRO TO LANG,PROBABILITY,0.14285714285714285
33562,POLITICAL THOUGHT IN U S,PROBABILITY,0.14285714285714285
33579,AUDIOVISUAL CULTURES,PROBABILITY,0.1111111111111111
33594,ISSUES IN KOREAN LANG/SOC II,PROBABILITY,0.1111111111111111
